oc,ADJECTIVE 1(especially of a group or area) having a great deal of money; wealthy.  ‘the ___ societies of the western world’    2archaic (of water) flowing freely or in great quantity.  ‘He replied that the water was ___ and that they had not reviewed this in detail.’,7/27/2013,affluent,,
oc,ADJECTIVE 1Next to or adjoining something else.  ‘___ rooms’ ‘the area ___ to the station’    2Geometry (of a pair of angles) formed on the same side of a straight line when intersected by another line.  ‘Their centers thus lie on the trisectors of the angles ___ to that line.’,9/27/2013,adjacent,,
oc,"NOUN 1A tank for storing water, especially one supplying taps or as part of a flushing toilet.     1.1An underground reservoir for rainwater.",8/1/2013,cistern,,
oc,"NOUN informal 1North American A man; a guy (often as a form of address)  ‘hey ___, what's up?’ ‘if some ___ smacked me, I'd smack him back’   1.1North American A stylish and confident person. ‘cool ___s’",10/3/2013,dude,,
oc,VERB [NO OBJECT] usually as adjective ___ing 1Be about to happen.  ‘my ___ing departure’    1.1archaic (of something bad) be looming. ‘the melancholy fate which ___d over his nephew’,5/28/2013,impend,,
oc,"NOUN 1  (also ___ house) British A large country house with lands. ‘a Tudor ___ house in the English countryside’ ‘Kelmscott ___’    1.1historical (in England and Wales) a unit of land, originally a feudal lordship, consisting of a lord's demesne and lands rented to tenants. ‘the right to mine ores within the ___ of Little Langdale’",10/14/2013,manor,,
oc,v [NO OBJECT] Compete eagerly with someone in order to do or achieve something.  ‘the athletes were ___ing for a place in the British team’,6/2/2012,vie,,
oc,NOUN A rectangular object or flat figure with unequal adjacent sides.  ‘an ___ of grass’   ADJECTIVE Having the shape of an ___.  ‘___ tables’,10/18/2013,oblong,,
oc,"NOUN The angular distance of a place east or west of the Greenwich meridian, or west of the standard meridian of a celestial object, usually expressed in degrees and minutes.  ‘at a ___ of 2° W’ mass noun ‘lines of ___’",8/3/2013,longitude,,
oc,"NOUN 1A rhombus or diamond shape.  as modifier ‘___ patterns’    1.1A small medicinal tablet, originally in the shape of a ___, taken for sore throats and dissolved in the mouth. ‘throat ___s’",11/4/2013,lozenge,,
oc,ADJECTIVE 1Relating to the words or vocabulary of a language.  ‘___ analysis’   1.1Relating to or of the nature of a ___on or dictionary. ‘a ___ entry’,3/21/2013,lexical,,
oc,NOUN 1An uncastrated male sheep.    1.1the ___ The zodiacal sign or constellation Aries. 2A battering ___.,11/24/2012,ram,,
oc,"NOUN literarythe ___ The countries of the West, especially Europe and America.",11/16/2013,Occident,,
oc,n A person who is guided and supported by an older and more experienced or influential person.  ‘Ruskin submitted his ___'s name for election’,9/14/2012,protege,,
oc,"VERB [WITH OBJECT] Approach and address (someone) boldly or aggressively.  ‘reporters ___d him in the street’ ‘he was ___d by a thief, demanding his money or his life’",11/30/2012,accost,,
oc,"NOUN British Music A note having the time value of two minims or four crotchets, represented by a ring with no stem. It is the longest note now in common use.",8/31/2013,semibreve,,
oc,"NOUN 1A part of a river not reached by the current, where the water is stagnant.  ‘the eels inhabit ___s’   1.1An isolated or peaceful place. ‘nothing spoils the tranquillity of this quiet ___’",12/23/2013,backwater,,
oc,NOUN 1derogatory A large group of people.  ‘a ___ of beery rugby fans’    1.1An army or tribe of nomadic warriors. ‘Tartar ___s’,12/27/2013,horde,,
oc,"NOUN 1An outgoing, socially confident person.     1.1Psychology A person predominantly concerned with external things or objective considerations. Compare with in___",8/13/2013,extrovert,,
oc,"n A layer at the back of the eyeball that contains cells sensitive to light, which trigger nerve impulses that pass via the optic nerve to the brain, where a visual image is formed.",6/21/2013,retina,,
oc,"NOUN 1An organized group of singers, especially one that takes part in church services or performs in public.  ‘a church ___’ ‘the ___ of the University of Ulster’    1.1One of two or more subdivisions of such a group performing together.",1/10/2014,choir,,
oc,v [WITH OBJECT] 1Arrange (laws or rules) into a systematic code.  ‘the statutes have ___d certain branches of common law’ as adjective ___d ‘in the United Kingdom there is no ___d constitution’,9/8/2013,codify,,
oc,"n 1The top or highest part of something, especially one forming a point.  ‘the ___ of the roof’ ‘the central bank is at the ___ of the financial system’",7/7/2013,apex,,
oc,"NOUN 1British A dealer in small items used in sewing, such as buttons, zips, and thread.    2North American A dealer in men's clothing.",1/20/2014,haberdasher,,
oc,"VERB [NO OBJECT] Give out sweat through the pores of the skin as a result of heat, physical exertion, or stress.  ‘Will was ___ing heavily’",2/7/2014,perspire,,
oc,"n 1A statue that is much bigger than life size.  ‘two statues known as the ___s of Memnon’   1.1A person or thing of enormous size, importance, or ability. ‘the Russian Empire was the ___ of European politics’",6/7/2013,colossus,,
oc,c__ NOUN 1A small piece of partly burnt coal or wood that has stopped giving off flames but still has combustible matter in it.  ‘a cold hearth full of ___s’    1.1Ashes.,2/10/2014,cinder,,
oc,"VERB [NO OBJECT] 1Keep out of sight, typically with a sinister or cowardly motive.  ‘don't ___ outside the door like a spy!’   1.1with adverbial of direction Move stealthily or furtively. ‘he spent most of his time ___ing about the corridors’",3/8/2014,skulk,,
oc,"ADJECTIVE 1Dull, heavy, or slow.  ‘his eyelids were ___ with sleep’    2Of the colour of _(n)_; dull grey.  ‘a ___ sky’",3/19/2014,leaden,,
oc oc2,"VERB [NO OBJECT] often ___ to"" or ""be/become ___d to 1Become accustomed to a new climate or new conditions; adjust.  ‘it's unknown whether people will ___ to increasingly warm weather’    ",4/30/2014,acclimatize,,
oc oc2,ADJECTIVE Complaining in a rather petulant or whining manner.  ‘she became ___ and demanding’,6/4/2014,querulous,,
oc,NOUN 1A drop of a thick liquid or viscous substance.  ‘___s of paint’    1.1A spot of colour. ‘the town is much more than a brown ___ on the map’,3/31/2014,blob,,
oc,"ADJECTIVE predicative 1Away from the usual or expected course; amiss.  ‘I got the impression that something was ___’ ‘many youthful romances go ___’    1.1Out of the normal or correct position; askew. ‘he was hatless, his silver hair ___’",4/6/2014,awry,,
oc,VERB with object and adverbial 1Lift or carry (something heavy)  ‘he lifted crates and ___d boxes’    1.1Lift or hold (something) in order to test its weight. ‘Anne ___d the gun in her hand’,4/15/2014,heft,,
oc,a__ NOUN mass noun 1Greek Mythology Roman Mythology The food of the gods.    1.1Something very pleasing to taste or smell. ‘the tea was ___ after the slop I'd been suffering’ ,5/1/2014,ambrosia,,
oc,"n A rope with a noose at one end, used especially in North America for catching cattle. ",10/15/2013,lasso,,
oc,NOUN The organ in the lower body of a woman or female mammal where offspring are conceived and in which they gestate before birth; the uterus.  ,5/9/2014,womb,,
oc,NOUN 1A long wall or embankment built to prevent flooding from the sea.     1.1often in place names A low wall or earthwork serving as a boundary or defence. ‘Offa's ___’    1.2A causeway.,6/17/2014,dyke,,
oc,VERB [WITH OBJECT] 1often as adjective ___d Shorten (something) by cutting off the top or the end.  ‘a ___d cone shape’ ‘discussion was ___d by the arrival of tea’,6/19/2014,truncate,,
oc,VERB [NO OBJECT] informal 1 ___ onBegin to understand.  ‘he ___d on to what I was trying to say’    2 ___ toNorth American Have a liking for.  ‘his rivals didn't ___ to all the attention he was getting’,6/23/2014,cotton,,
oc,"VERB [NO OBJECT] Laugh lightly and repeatedly in a silly way, from amusement, nervousness, or embarrassment.  ‘they ___d at some private joke’",6/27/2014,giggle,,
oc,"n Anatomy The part of the brain at the back of the skull in vertebrates, which coordinates and regulates muscular activity.   ",7/30/2014,cerebellum,,
oc,"q__ n 1Physics A discrete quantity of energy proportional in magnitude to the frequency of the radiation it represents.    1.1An analogous discrete amount of any other physical quantity, such as momentum or electric charge.",8/2/2014,quantum,,
oc,"NOUN 1Anatomy Zoology The surface epithelium of the skin, overlying the dermis.     1.1Botany The outer layer of tissue in a plant, except where it is replaced by periderm.",8/6/2014,epidermis,,
oc,"NOUN 1A long, narrow opening or line of breakage made by cracking or splitting, especially in rock or earth.  ‘the bacteria survive around vents or ___s in the deep ocean floor’   ",8/13/2014,fissure,,
oc,"n 1Anatomy The outer layer of the cerebrum (the cerebral ___), composed of folded grey matter and playing an important role in consciousness.   ",8/18/2014,cortex,,
oc,VERB [WITH OBJECT] 1Revive (someone) from unconsciousness or apparent death.  ‘an ambulance crew tried to ___ him’    1.1Make (something) active or vigorous again. ‘measures to ___ the ailing economy’,10/5/2012,resuscitate,,
oc,VERB [WITH OBJECT] 1Put (a fine or loose substance) through a sieve so as to remove lumps or large particles.  ‘___ the flour into a large bowl’   ,8/24/2014,sift,,
oc,"NOUN mass noun 1The skin.    1.1Anatomy The thick layer of living tissue below the epidermis which forms the true skin, containing blood capillaries, nerve endings, sweat glands, hair follicles, and other structures.   ",8/4/2014,dermis,,
oc oc2,"NOUN Zoology A mollusc of the large class ___a, such as a snail, slug, or whelk.   ",9/28/2014,gastropod,,
oc,"NOUN 1A nipple of the mammary gland of a female mammal, from which the milk is sucked by the young.    1.1British A thing resembling a ___ or nipple, especially a perforated plastic bulb by which an infant or young animal can suck milk from a bottle.",8/30/2014,teat,,
oc,n 1The large bony frame near the base of the spine to which the hindlimbs or legs are attached in humans and many other vertebrates.    1.1The part of the abdomen including or enclosed by the ___.  ,9/27/2014,pelvis,,
oc,v [NO OBJECT] 1(of a pigeon or dove) make a soft murmuring sound.  ‘ringdoves ___d among the branches’   1.1(of a person) speak in a soft gentle voice. ,10/8/2014,coo,,
oc,NOUN 1A group of stars forming a recognizable pattern that is traditionally named after its apparent form or identified with a mythological figure.     1.1A group of associated or similar people or things. ‘no two patients ever show exactly the same ___ of symptoms’,10/9/2014,constellation,,
oc,v [WITH OBJECT] literary 1(especially of a man) bring (a child) into existence by the process of reproduction.  ‘they hoped that the King might ___ an heir by his new queen’    ,10/29/2014,beget,,
oc,"n A simple, non-flowering, and typically aquatic plant of a large group that includes the seaweeds and many single-celled forms. ___s contain chlorophyll but lack true stems, roots, leaves, and vascular tissue.  Divisions Chlorophyta (green ___s), Heterokontophyta (brown ___s), and Rhodophyta (red ___s); some (or all) are frequently placed in the kingdom Protista",10/23/2014,alga,pl algae,
oc,n  1A circle of light shown around or above the head of a saint or holy person to represent their holiness.     1.1The glory associated with an esteemed person. ‘he has lost his ___ for many ordinary Russians’  ,10/28/2014,halo,,
oc,"VERB no object, with adverbial of direction 1Travel constantly without a fixed destination; wander.  ‘he spent most of the 1990s ___ing about the Caribbean’    1.1with object Wander over or through (a place) ‘children ___ing the streets’",11/1/2014,rove,,
oc,"VERB [WITH OBJECT] 1Put upside down or in the opposite position, order, or arrangement.  ‘___ the mousse on to a serving plate’   ",11/9/2014,invert,,
oc,PLURAL NOUN treated as singular or plural The branch of medicine or social science dealing with the health and care of old people.  ,2/16/2014,geriatrics,,
oc,"n 1A pig___.  ‘It was a complete ___; papers littered the ground, dirty dishes were in the sink, and the windows were covered with a grimy film.’ ‘I'm gonna catch a disease with my clothes torn, my body sweating and now, having to crawl through an absolute ___ of filth!’ ",12/10/2014,sty,,
oc,"NOUN 1A claw, especially one belonging to a bird of prey.  ‘the mouse wouldn't have stood much chance against the peregrine's ___s’ ‘the black ___s of mechanized war’   ",12/13/2014,talon,,
oc,"w__ NOUN A predatory marine mollusc with a heavy pointed spiral shell, some kinds of which are edible.  Family Buccinidae, class Gastropoda: Buccinum and other genera   ",10/2/2014,whelk,,
oc,NOUN 1Law A judicial inquiry to ascertain the facts relating to an incident.     1.1British An inquiry by a coroner's court into the cause of a death.,1/3/2015,inquest,,
oc,"NOUN 1A long-handled brush of bristles or twigs, used for sweeping.     1.1An implement for sweeping the ice in the game of curling.  ",1/5/2015,broom,,
oc,NOUN 1(in some European countries) a nobleman ranking above a count and below a duke.   ,1/1/2014,marquis,,
oc,"VERB [NO OBJECT] informal 1Noisily release air from the stomach through the mouth; belch.     1.1with object Make (a baby) belch after feeding, typically by patting its back.",10/15/2014,burp,,
oc,ADJECTIVE 1(of liquid or food that should be hot) only moderately warm; tepid.  ‘they drank bitter ___ coffee’    2Showing little enthusiasm.  ‘the film received a ___ reception from critics’,2/16/2015,lukewarm,,
oc,u__ VERB [WITH OBJECT] 1Take (a position of power or importance) illegally or by force.  ‘Richard ___d the throne’    1.1Take the place of (someone in a position of power) illegally; supplant.,2/15/2015,usurp,,
oc oc2,NOUN 1A person without a settled home or regular work who wanders from place to place and lives by begging.    ,12/14/2014,vagrant,,
oc,"NOUN 1British A mark (?) used to indicate that an item in a list or text is correct or has been chosen, checked, or dealt with.     2A regular short, sharp sound, especially that made by a clock or watch.",3/2/2015,tick,,
oc,"NOUN The mammary gland of female cattle, sheep, goats, horses, and related animals, having two or more teats and hanging between the hind legs of the animal.   ",3/2/2015,udder,,
oc,ADJECTIVE 1(especially of a liquid) only slightly warm; lukewarm.  ‘she soaked a flannel in the ___ water’    2Showing little enthusiasm.  ‘the applause was ___’,3/3/2015,tepid,,
oc,___ 1 ___ something outwith object Untangle or Un___ something.  ‘Davy had finished __ing out his herring net’    2no object Un___; fray.  as adjective __d ‘a shirt with a ___d collar’ ,1/12/2015,ravel,,
oc,"NOUN mass noun 1A substance, typically yeast, that is used in dough to make it rise.  ‘Once active, even a small amount of ___ will be able to convert a very large quantity of new flour and water into fresh ___ overnight.’ ",10/24/2014,leaven,,
oc,VERB [NO OBJECT] Wash one's mouth and throat with a liquid that is kept in motion by breathing through it with a gurgling sound.  ‘he ___d with alcohol for toothache’,3/26/2015,gargle,,
